Time      Date    	    Sum
[05:29:28.188 02/01/2002]	 -0.133
[05:29:28.195 02/01/2002]	 -0.133
[05:29:28.203 02/01/2002]	 -0.133
[05:29:28.211 02/01/2002]	 -0.133
[05:29:28.219 02/01/2002]	 -0.133
[05:29:28.227 02/01/2002]	 -0.133
[05:29:28.234 02/01/2002]	 -0.133
[05:29:28.242 02/01/2002]	 -0.133
[05:29:28.250 02/01/2002]	 -0.004
[05:29:28.258 02/01/2002]	 -0.004
[05:29:28.266 02/01/2002]	 -0.004
[05:29:28.273 02/01/2002]	 -0.004
[05:29:28.281 02/01/2002]	 -0.004
[05:29:28.289 02/01/2002]	 -0.004
[05:29:28.297 02/01/2002]	 -0.004
[05:29:28.305 02/01/2002]	 -0.004
[05:29:28.313 02/01/2002]	 -0.004
[05:29:28.320 02/01/2002]	 -0.004
[05:29:28.328 02/01/2002]	 -0.004
[05:29:28.336 02/01/2002]	 -0.004
[05:29:28.344 02/01/2002]	 -0.004
[05:29:28.352 02/01/2002]	 -0.004
[05:29:28.359 02/01/2002]	 -0.004
[05:29:28.367 02/01/2002]	 -0.004
[05:29:28.375 02/01/2002]	  0.051
[05:29:28.383 02/01/2002]	  0.051
[05:29:28.391 02/01/2002]	  0.051
[05:29:28.398 02/01/2002]	  0.051
[05:29:28.406 02/01/2002]	  0.051
[05:29:28.414 02/01/2002]	  0.051
[05:29:28.422 02/01/2002]	  0.051
[05:29:28.430 02/01/2002]	  0.051
[05:29:28.438 02/01/2002]	  0.051
[05:29:28.445 02/01/2002]	  0.051
[05:29:28.453 02/01/2002]	  0.051
[05:29:28.461 02/01/2002]	  0.051
[05:29:28.469 02/01/2002]	  0.051
[05:29:28.477 02/01/2002]	  0.051
[05:29:28.484 02/01/2002]	  0.051
[05:29:28.492 02/01/2002]	  0.051
[05:29:28.500 02/01/2002]	  0.094
[05:29:28.508 02/01/2002]	  0.094
[05:29:28.516 02/01/2002]	  0.094
[05:29:28.523 02/01/2002]	  0.094
[05:29:28.531 02/01/2002]	  0.094
[05:29:28.539 02/01/2002]	  0.094
[05:29:28.547 02/01/2002]	  0.094
[05:29:28.555 02/01/2002]	  0.094
[05:29:28.563 02/01/2002]	  0.094
[05:29:28.570 02/01/2002]	  0.094
[05:29:28.578 02/01/2002]	  0.094
[05:29:28.586 02/01/2002]	  0.094
[05:29:28.594 02/01/2002]	  0.094
[05:29:28.602 02/01/2002]	  0.094
[05:29:28.609 02/01/2002]	  0.094
[05:29:28.617 02/01/2002]	  0.094
[05:29:28.625 02/01/2002]	  0.105
[05:29:28.633 02/01/2002]	  0.105
[05:29:28.641 02/01/2002]	  0.105
[05:29:28.648 02/01/2002]	  0.105
[05:29:28.656 02/01/2002]	  0.105
[05:29:28.664 02/01/2002]	  0.105
[05:29:28.672 02/01/2002]	  0.105
[05:29:28.680 02/01/2002]	  0.105
[05:29:28.688 02/01/2002]	  0.105
[05:29:28.695 02/01/2002]	  0.105
[05:29:28.703 02/01/2002]	  0.105
[05:29:28.711 02/01/2002]	  0.105
[05:29:28.719 02/01/2002]	  0.105
[05:29:28.727 02/01/2002]	  0.105
[05:29:28.734 02/01/2002]	  0.105
[05:29:28.742 02/01/2002]	  0.105
[05:29:28.750 02/01/2002]	  0.102
[05:29:28.758 02/01/2002]	  0.102
[05:29:28.766 02/01/2002]	  0.102
[05:29:28.773 02/01/2002]	  0.102
[05:29:28.781 02/01/2002]	  0.102
[05:29:28.789 02/01/2002]	  0.102
[05:29:28.797 02/01/2002]	  0.102
[05:29:28.805 02/01/2002]	  0.102
[05:29:28.813 02/01/2002]	  0.102
[05:29:28.820 02/01/2002]	  0.102
[05:29:28.828 02/01/2002]	  0.102
[05:29:28.836 02/01/2002]	  0.102
[05:29:28.844 02/01/2002]	  0.102
[05:29:28.852 02/01/2002]	  0.102
[05:29:28.859 02/01/2002]	  0.102
[05:29:28.867 02/01/2002]	  0.102
[05:29:28.875 02/01/2002]	  0.082
[05:29:28.883 02/01/2002]	  0.082
[05:29:28.891 02/01/2002]	  0.082
[05:29:28.898 02/01/2002]	  0.082
[05:29:28.906 02/01/2002]	  0.082
[05:29:28.914 02/01/2002]	  0.082
[05:29:28.922 02/01/2002]	  0.082
[05:29:28.930 02/01/2002]	  0.082
[05:29:28.938 02/01/2002]	  0.082
[05:29:28.945 02/01/2002]	  0.082
[05:29:28.953 02/01/2002]	  0.082
[05:29:28.961 02/01/2002]	  0.082
[05:29:28.969 02/01/2002]	  0.082
[05:29:28.977 02/01/2002]	  0.082
[05:29:28.984 02/01/2002]	  0.082
[05:29:28.992 02/01/2002]	  0.082
[05:29:29.000 02/01/2002]	 -0.027
[05:29:29.008 02/01/2002]	 -0.027
[05:29:29.016 02/01/2002]	 -0.027
[05:29:29.023 02/01/2002]	 -0.027
[05:29:29.031 02/01/2002]	 -0.027
[05:29:29.039 02/01/2002]	 -0.027
[05:29:29.047 02/01/2002]	 -0.027
[05:29:29.055 02/01/2002]	 -0.027
[05:29:29.063 02/01/2002]	 -0.027
[05:29:29.070 02/01/2002]	 -0.027
[05:29:29.078 02/01/2002]	 -0.027
[05:29:29.086 02/01/2002]	 -0.027
[05:29:29.094 02/01/2002]	 -0.027
[05:29:29.102 02/01/2002]	 -0.027
[05:29:29.109 02/01/2002]	 -0.027
[05:29:29.117 02/01/2002]	 -0.027
[05:29:29.125 02/01/2002]	 -0.055
[05:29:29.133 02/01/2002]	 -0.055
[05:29:29.141 02/01/2002]	 -0.055
[05:29:29.148 02/01/2002]	 -0.055
[05:29:29.156 02/01/2002]	 -0.055
[05:29:29.164 02/01/2002]	 -0.055
[05:29:29.172 02/01/2002]	 -0.055
[05:29:29.180 02/01/2002]	 -0.055
[05:29:29.188 02/01/2002]	 -0.055
[05:29:29.195 02/01/2002]	 -0.055
[05:29:29.203 02/01/2002]	 -0.055
[05:29:29.211 02/01/2002]	 -0.055
[05:29:29.219 02/01/2002]	 -0.055
[05:29:29.227 02/01/2002]	 -0.055
[05:29:29.234 02/01/2002]	 -0.055
[05:29:29.242 02/01/2002]	 -0.055
[05:29:29.250 02/01/2002]	 -0.031
[05:29:29.258 02/01/2002]	 -0.031
[05:29:29.266 02/01/2002]	 -0.031
[05:29:29.273 02/01/2002]	 -0.031
[05:29:29.281 02/01/2002]	 -0.031
[05:29:29.289 02/01/2002]	 -0.031
[05:29:29.297 02/01/2002]	 -0.031
[05:29:29.305 02/01/2002]	 -0.031
[05:29:29.313 02/01/2002]	 -0.031
[05:29:29.320 02/01/2002]	 -0.031
[05:29:29.328 02/01/2002]	 -0.031
[05:29:29.336 02/01/2002]	 -0.031
[05:29:29.344 02/01/2002]	 -0.031
[05:29:29.352 02/01/2002]	 -0.031
[05:29:29.359 02/01/2002]	 -0.031
[05:29:29.367 02/01/2002]	 -0.031
[05:29:29.375 02/01/2002]	 -0.023
[05:29:29.383 02/01/2002]	 -0.023
[05:29:29.391 02/01/2002]	 -0.023
[05:29:29.398 02/01/2002]	 -0.023
[05:29:29.406 02/01/2002]	 -0.023
[05:29:29.414 02/01/2002]	 -0.023
[05:29:29.422 02/01/2002]	 -0.023
[05:29:29.430 02/01/2002]	 -0.023
[05:29:29.438 02/01/2002]	 -0.023
[05:29:29.445 02/01/2002]	 -0.023
[05:29:29.453 02/01/2002]	 -0.023
[05:29:29.461 02/01/2002]	 -0.023
[05:29:29.469 02/01/2002]	 -0.023
[05:29:29.477 02/01/2002]	 -0.023
[05:29:29.484 02/01/2002]	 -0.023
[05:29:29.492 02/01/2002]	 -0.023
[05:29:29.500 02/01/2002]	 -0.012
[05:29:29.508 02/01/2002]	 -0.012
[05:29:29.516 02/01/2002]	 -0.012
[05:29:29.523 02/01/2002]	 -0.012
[05:29:29.531 02/01/2002]	 -0.012
[05:29:29.539 02/01/2002]	 -0.012
[05:29:29.547 02/01/2002]	 -0.012
[05:29:29.555 02/01/2002]	 -0.012
[05:29:29.563 02/01/2002]	 -0.012
[05:29:29.570 02/01/2002]	 -0.012
[05:29:29.578 02/01/2002]	 -0.012
[05:29:29.586 02/01/2002]	 -0.012
[05:29:29.594 02/01/2002]	 -0.012
[05:29:29.602 02/01/2002]	 -0.012
[05:29:29.609 02/01/2002]	 -0.012
[05:29:29.617 02/01/2002]	 -0.012
[05:29:29.625 02/01/2002]	 -0.031
[05:29:29.633 02/01/2002]	 -0.031
[05:29:29.641 02/01/2002]	 -0.031
[05:29:29.648 02/01/2002]	 -0.031
[05:29:29.656 02/01/2002]	 -0.031
[05:29:29.664 02/01/2002]	 -0.031
[05:29:29.672 02/01/2002]	 -0.031
[05:29:29.680 02/01/2002]	 -0.031
[05:29:29.688 02/01/2002]	 -0.031
[05:29:29.695 02/01/2002]	 -0.031
[05:29:29.703 02/01/2002]	 -0.031
[05:29:29.711 02/01/2002]	 -0.031
[05:29:29.719 02/01/2002]	 -0.031
[05:29:29.727 02/01/2002]	 -0.031
[05:29:29.734 02/01/2002]	 -0.031
[05:29:29.742 02/01/2002]	 -0.031
[05:29:29.750 02/01/2002]	 -0.008
[05:29:29.758 02/01/2002]	 -0.008
[05:29:29.766 02/01/2002]	 -0.008
[05:29:29.773 02/01/2002]	 -0.008
[05:29:29.781 02/01/2002]	 -0.008
[05:29:29.789 02/01/2002]	 -0.008
[05:29:29.797 02/01/2002]	 -0.008
[05:29:29.805 02/01/2002]	 -0.008
[05:29:29.813 02/01/2002]	 -0.008
[05:29:29.820 02/01/2002]	 -0.008
[05:29:29.828 02/01/2002]	 -0.008
[05:29:29.836 02/01/2002]	 -0.008
[05:29:29.844 02/01/2002]	 -0.008
[05:29:29.852 02/01/2002]	 -0.008
[05:29:29.859 02/01/2002]	 -0.008
[05:29:29.867 02/01/2002]	 -0.008
[05:29:29.875 02/01/2002]	 -0.078
[05:29:29.883 02/01/2002]	 -0.078
[05:29:29.891 02/01/2002]	 -0.078
[05:29:29.898 02/01/2002]	 -0.078
[05:29:29.906 02/01/2002]	 -0.078
[05:29:29.914 02/01/2002]	 -0.078
[05:29:29.922 02/01/2002]	 -0.078
[05:29:29.930 02/01/2002]	 -0.078
[05:29:29.938 02/01/2002]	 -0.078
[05:29:29.945 02/01/2002]	 -0.078
[05:29:29.953 02/01/2002]	 -0.078
[05:29:29.961 02/01/2002]	 -0.078
[05:29:29.969 02/01/2002]	 -0.078
[05:29:29.977 02/01/2002]	 -0.078
[05:29:29.984 02/01/2002]	 -0.078
[05:29:29.992 02/01/2002]	 -0.078
[05:29:30.000 02/01/2002]	 -0.074
[05:29:30.008 02/01/2002]	 -0.074
[05:29:30.016 02/01/2002]	 -0.074
[05:29:30.023 02/01/2002]	 -0.074
[05:29:30.031 02/01/2002]	 -0.074
[05:29:30.039 02/01/2002]	 -0.074
[05:29:30.047 02/01/2002]	 -0.074
[05:29:30.055 02/01/2002]	 -0.074
[05:29:30.063 02/01/2002]	 -0.074
[05:29:30.070 02/01/2002]	 -0.074
[05:29:30.078 02/01/2002]	 -0.074
[05:29:30.086 02/01/2002]	 -0.074
[05:29:30.094 02/01/2002]	 -0.074
[05:29:30.102 02/01/2002]	 -0.074
[05:29:30.109 02/01/2002]	 -0.074
[05:29:30.117 02/01/2002]	 -0.074
[05:29:30.125 02/01/2002]	  0.051
[05:29:30.133 02/01/2002]	  0.051
[05:29:30.141 02/01/2002]	  0.051
[05:29:30.148 02/01/2002]	  0.051
[05:29:30.156 02/01/2002]	  0.051
[05:29:30.164 02/01/2002]	  0.051
[05:29:30.172 02/01/2002]	  0.051
[05:29:30.180 02/01/2002]	  0.051
[05:29:30.188 02/01/2002]	  0.051
[05:29:30.195 02/01/2002]	  0.051
[05:29:30.203 02/01/2002]	  0.051
[05:29:30.211 02/01/2002]	  0.051
[05:29:30.219 02/01/2002]	  0.051
[05:29:30.227 02/01/2002]	  0.051
[05:29:30.234 02/01/2002]	  0.051
[05:29:30.242 02/01/2002]	  0.051
[05:29:30.250 02/01/2002]	  0.348
[05:29:30.258 02/01/2002]	  0.348
[05:29:30.266 02/01/2002]	  0.348
[05:29:30.273 02/01/2002]	  0.348
[05:29:30.281 02/01/2002]	  0.348
[05:29:30.289 02/01/2002]	  0.348
[05:29:30.297 02/01/2002]	  0.348
[05:29:30.305 02/01/2002]	  0.348
[05:29:30.313 02/01/2002]	  0.348
[05:29:30.320 02/01/2002]	  0.348
[05:29:30.328 02/01/2002]	  0.348
[05:29:30.336 02/01/2002]	  0.348
[05:29:30.344 02/01/2002]	  0.348
[05:29:30.352 02/01/2002]	  0.348
[05:29:30.359 02/01/2002]	  0.348
[05:29:30.367 02/01/2002]	  0.348
[05:29:30.375 02/01/2002]	  0.590
[05:29:30.383 02/01/2002]	  0.590
[05:29:30.391 02/01/2002]	  0.590
[05:29:30.398 02/01/2002]	  0.590
[05:29:30.406 02/01/2002]	  0.590
[05:29:30.414 02/01/2002]	  0.590
[05:29:30.422 02/01/2002]	  0.590
[05:29:30.430 02/01/2002]	  0.590
[05:29:30.438 02/01/2002]	  0.590
[05:29:30.445 02/01/2002]	  0.590
[05:29:30.453 02/01/2002]	  0.590
[05:29:30.461 02/01/2002]	  0.590
[05:29:30.469 02/01/2002]	  0.590
[05:29:30.477 02/01/2002]	  0.590
[05:29:30.484 02/01/2002]	  0.590
[05:29:30.492 02/01/2002]	  0.590
[05:29:30.500 02/01/2002]	  0.742
[05:29:30.508 02/01/2002]	  0.742
[05:29:30.516 02/01/2002]	  0.742
[05:29:30.523 02/01/2002]	  0.742
[05:29:30.531 02/01/2002]	  0.742
[05:29:30.539 02/01/2002]	  0.742
[05:29:30.547 02/01/2002]	  0.742
[05:29:30.555 02/01/2002]	  0.742
[05:29:30.563 02/01/2002]	  0.742
[05:29:30.570 02/01/2002]	  0.742
[05:29:30.578 02/01/2002]	  0.742
[05:29:30.586 02/01/2002]	  0.742
[05:29:30.594 02/01/2002]	  0.742
[05:29:30.602 02/01/2002]	  0.742
[05:29:30.609 02/01/2002]	  0.742
[05:29:30.617 02/01/2002]	  0.742
[05:29:30.625 02/01/2002]	  0.813
[05:29:30.633 02/01/2002]	  0.813
[05:29:30.641 02/01/2002]	  0.813
[05:29:30.648 02/01/2002]	  0.813
[05:29:30.656 02/01/2002]	  0.813
[05:29:30.664 02/01/2002]	  0.813
[05:29:30.672 02/01/2002]	  0.813
[05:29:30.680 02/01/2002]	  0.813
[05:29:30.688 02/01/2002]	  0.813
[05:29:30.695 02/01/2002]	  0.813
[05:29:30.703 02/01/2002]	  0.813
[05:29:30.711 02/01/2002]	  0.813
[05:29:30.719 02/01/2002]	  0.813
[05:29:30.727 02/01/2002]	  0.813
[05:29:30.734 02/01/2002]	  0.813
[05:29:30.742 02/01/2002]	  0.813
[05:29:30.750 02/01/2002]	  0.895
[05:29:30.758 02/01/2002]	  0.895
[05:29:30.766 02/01/2002]	  0.895
[05:29:30.773 02/01/2002]	  0.895
[05:29:30.781 02/01/2002]	  0.895
[05:29:30.789 02/01/2002]	  0.895
[05:29:30.797 02/01/2002]	  0.895
[05:29:30.805 02/01/2002]	  0.895
[05:29:30.813 02/01/2002]	  0.895
[05:29:30.820 02/01/2002]	  0.895
[05:29:30.828 02/01/2002]	  0.895
[05:29:30.836 02/01/2002]	  0.895
[05:29:30.844 02/01/2002]	  0.895
[05:29:30.852 02/01/2002]	  0.895
[05:29:30.859 02/01/2002]	  0.895
[05:29:30.867 02/01/2002]	  0.895
[05:29:30.875 02/01/2002]	  0.797
[05:29:30.883 02/01/2002]	  0.797
[05:29:30.891 02/01/2002]	  0.797
[05:29:30.898 02/01/2002]	  0.797
[05:29:30.906 02/01/2002]	  0.797
[05:29:30.914 02/01/2002]	  0.797
[05:29:30.922 02/01/2002]	  0.797
[05:29:30.930 02/01/2002]	  0.797
[05:29:30.938 02/01/2002]	  0.797
[05:29:30.945 02/01/2002]	  0.797
[05:29:30.953 02/01/2002]	  0.797
[05:29:30.961 02/01/2002]	  0.797
[05:29:30.969 02/01/2002]	  0.797
[05:29:30.977 02/01/2002]	  0.797
[05:29:30.984 02/01/2002]	  0.797
[05:29:30.992 02/01/2002]	  0.797
[05:29:31.000 02/01/2002]	  0.738
[05:29:31.008 02/01/2002]	  0.738
[05:29:31.016 02/01/2002]	  0.738
[05:29:31.023 02/01/2002]	  0.738
[05:29:31.031 02/01/2002]	  0.738
[05:29:31.039 02/01/2002]	  0.738
[05:29:31.047 02/01/2002]	  0.738
[05:29:31.055 02/01/2002]	  0.738
[05:29:31.063 02/01/2002]	  0.738
[05:29:31.070 02/01/2002]	  0.738
[05:29:31.078 02/01/2002]	  0.738
[05:29:31.086 02/01/2002]	  0.738
[05:29:31.094 02/01/2002]	  0.738
[05:29:31.102 02/01/2002]	  0.738
[05:29:31.109 02/01/2002]	  0.738
[05:29:31.117 02/01/2002]	  0.738
[05:29:31.125 02/01/2002]	  0.840
[05:29:31.133 02/01/2002]	  0.840
[05:29:31.141 02/01/2002]	  0.840
[05:29:31.148 02/01/2002]	  0.840
[05:29:31.156 02/01/2002]	  0.840
[05:29:31.164 02/01/2002]	  0.840
[05:29:31.172 02/01/2002]	  0.840
[05:29:31.180 02/01/2002]	  0.840
[05:29:31.188 02/01/2002]	  0.840
[05:29:31.195 02/01/2002]	  0.840
[05:29:31.203 02/01/2002]	  0.840
[05:29:31.211 02/01/2002]	  0.840
[05:29:31.219 02/01/2002]	  0.840
[05:29:31.227 02/01/2002]	  0.840
[05:29:31.234 02/01/2002]	  0.840
[05:29:31.242 02/01/2002]	  0.840
[05:29:31.250 02/01/2002]	  0.903
[05:29:31.258 02/01/2002]	  0.903
[05:29:31.266 02/01/2002]	  0.903
[05:29:31.273 02/01/2002]	  0.903
[05:29:31.281 02/01/2002]	  0.903
[05:29:31.289 02/01/2002]	  0.903
[05:29:31.297 02/01/2002]	  0.903
[05:29:31.305 02/01/2002]	  0.903
[05:29:31.313 02/01/2002]	  0.903
[05:29:31.320 02/01/2002]	  0.903
[05:29:31.328 02/01/2002]	  0.903
[05:29:31.336 02/01/2002]	  0.903
[05:29:31.344 02/01/2002]	  0.903
[05:29:31.352 02/01/2002]	  0.903
[05:29:31.359 02/01/2002]	  0.903
[05:29:31.367 02/01/2002]	  0.903
[05:29:31.375 02/01/2002]	  0.910
[05:29:31.383 02/01/2002]	  0.910
[05:29:31.391 02/01/2002]	  0.910
[05:29:31.398 02/01/2002]	  0.910
[05:29:31.406 02/01/2002]	  0.910
[05:29:31.414 02/01/2002]	  0.910
[05:29:31.422 02/01/2002]	  0.910
[05:29:31.430 02/01/2002]	  0.910
[05:29:31.438 02/01/2002]	  0.910
[05:29:31.445 02/01/2002]	  0.910
[05:29:31.453 02/01/2002]	  0.910
[05:29:31.461 02/01/2002]	  0.910
[05:29:31.469 02/01/2002]	  0.910
[05:29:31.477 02/01/2002]	  0.910
[05:29:31.484 02/01/2002]	  0.910
[05:29:31.492 02/01/2002]	  0.910
[05:29:31.500 02/01/2002]	  0.856
[05:29:31.508 02/01/2002]	  0.856
[05:29:31.516 02/01/2002]	  0.856
[05:29:31.523 02/01/2002]	  0.856
[05:29:31.531 02/01/2002]	  0.856
[05:29:31.539 02/01/2002]	  0.856
[05:29:31.547 02/01/2002]	  0.856
[05:29:31.555 02/01/2002]	  0.856
[05:29:31.563 02/01/2002]	  0.856
[05:29:31.570 02/01/2002]	  0.856
[05:29:31.578 02/01/2002]	  0.856
[05:29:31.586 02/01/2002]	  0.856
[05:29:31.594 02/01/2002]	  0.856
[05:29:31.602 02/01/2002]	  0.856
[05:29:31.609 02/01/2002]	  0.856
[05:29:31.617 02/01/2002]	  0.856
[05:29:31.625 02/01/2002]	  0.918
[05:29:31.633 02/01/2002]	  0.918
[05:29:31.641 02/01/2002]	  0.918
[05:29:31.648 02/01/2002]	  0.918
[05:29:31.656 02/01/2002]	  0.918
[05:29:31.664 02/01/2002]	  0.918
[05:29:31.672 02/01/2002]	  0.918
[05:29:31.680 02/01/2002]	  0.918
[05:29:31.688 02/01/2002]	  0.918
[05:29:31.695 02/01/2002]	  0.918
[05:29:31.703 02/01/2002]	  0.918
[05:29:31.711 02/01/2002]	  0.918
[05:29:31.719 02/01/2002]	  0.918
[05:29:31.727 02/01/2002]	  0.918
[05:29:31.734 02/01/2002]	  0.918
[05:29:31.742 02/01/2002]	  0.918
[05:29:31.750 02/01/2002]	  0.817
[05:29:31.758 02/01/2002]	  0.817
[05:29:31.766 02/01/2002]	  0.817
[05:29:31.773 02/01/2002]	  0.817
[05:29:31.781 02/01/2002]	  0.817
[05:29:31.789 02/01/2002]	  0.817
[05:29:31.797 02/01/2002]	  0.817
[05:29:31.805 02/01/2002]	  0.817
[05:29:31.813 02/01/2002]	  0.817
[05:29:31.820 02/01/2002]	  0.817
[05:29:31.828 02/01/2002]	  0.817
[05:29:31.836 02/01/2002]	  0.817
[05:29:31.844 02/01/2002]	  0.817
[05:29:31.852 02/01/2002]	  0.817
[05:29:31.859 02/01/2002]	  0.817
[05:29:31.867 02/01/2002]	  0.817
[05:29:31.875 02/01/2002]	  0.738
[05:29:31.883 02/01/2002]	  0.738
[05:29:31.891 02/01/2002]	  0.738
[05:29:31.898 02/01/2002]	  0.738
[05:29:31.906 02/01/2002]	  0.738
[05:29:31.914 02/01/2002]	  0.738
[05:29:31.922 02/01/2002]	  0.738
[05:29:31.930 02/01/2002]	  0.738
[05:29:31.938 02/01/2002]	  0.738
[05:29:31.945 02/01/2002]	  0.738
[05:29:31.953 02/01/2002]	  0.738
[05:29:31.961 02/01/2002]	  0.738
[05:29:31.969 02/01/2002]	  0.738
[05:29:31.977 02/01/2002]	  0.738
[05:29:31.984 02/01/2002]	  0.738
[05:29:31.992 02/01/2002]	  0.738
[05:29:32.000 02/01/2002]	  0.731
[05:29:32.008 02/01/2002]	  0.731
[05:29:32.016 02/01/2002]	  0.731
[05:29:32.023 02/01/2002]	  0.731
[05:29:32.031 02/01/2002]	  0.731
[05:29:32.039 02/01/2002]	  0.731
[05:29:32.047 02/01/2002]	  0.731
[05:29:32.055 02/01/2002]	  0.731
[05:29:32.063 02/01/2002]	  0.731
[05:29:32.070 02/01/2002]	  0.731
[05:29:32.078 02/01/2002]	  0.731
[05:29:32.086 02/01/2002]	  0.731
[05:29:32.094 02/01/2002]	  0.731
[05:29:32.102 02/01/2002]	  0.731
[05:29:32.109 02/01/2002]	  0.731
[05:29:32.117 02/01/2002]	  0.731
[05:29:32.125 02/01/2002]	  0.699
[05:29:32.133 02/01/2002]	  0.699
[05:29:32.141 02/01/2002]	  0.699
[05:29:32.148 02/01/2002]	  0.699
[05:29:32.156 02/01/2002]	  0.699
[05:29:32.164 02/01/2002]	  0.699
[05:29:32.172 02/01/2002]	  0.699
[05:29:32.180 02/01/2002]	  0.699
[05:29:32.188 02/01/2002]	  0.699
[05:29:32.195 02/01/2002]	  0.699
[05:29:32.203 02/01/2002]	  0.699
[05:29:32.211 02/01/2002]	  0.699
[05:29:32.219 02/01/2002]	  0.699
[05:29:32.227 02/01/2002]	  0.699
[05:29:32.234 02/01/2002]	  0.699
[05:29:32.242 02/01/2002]	  0.699
[05:29:32.250 02/01/2002]	  0.653
[05:29:32.258 02/01/2002]	  0.653
[05:29:32.266 02/01/2002]	  0.653
[05:29:32.273 02/01/2002]	  0.653
[05:29:32.281 02/01/2002]	  0.653
[05:29:32.289 02/01/2002]	  0.653
[05:29:32.297 02/01/2002]	  0.653
[05:29:32.305 02/01/2002]	  0.653
[05:29:32.313 02/01/2002]	  0.653
[05:29:32.320 02/01/2002]	  0.653
[05:29:32.328 02/01/2002]	  0.653
[05:29:32.336 02/01/2002]	  0.653
[05:29:32.344 02/01/2002]	  0.653
[05:29:32.352 02/01/2002]	  0.653
[05:29:32.359 02/01/2002]	  0.653
[05:29:32.367 02/01/2002]	  0.653
[05:29:32.375 02/01/2002]	  0.508
[05:29:32.383 02/01/2002]	  0.508
[05:29:32.391 02/01/2002]	  0.508
[05:29:32.398 02/01/2002]	  0.508
[05:29:32.406 02/01/2002]	  0.508
[05:29:32.414 02/01/2002]	  0.508
[05:29:32.422 02/01/2002]	  0.508
[05:29:32.430 02/01/2002]	  0.508
[05:29:32.438 02/01/2002]	  0.508
[05:29:32.445 02/01/2002]	  0.508
[05:29:32.453 02/01/2002]	  0.508
[05:29:32.461 02/01/2002]	  0.508
[05:29:32.469 02/01/2002]	  0.508
[05:29:32.477 02/01/2002]	  0.508
[05:29:32.484 02/01/2002]	  0.508
[05:29:32.492 02/01/2002]	  0.508
[05:29:32.500 02/01/2002]	  0.461
[05:29:32.508 02/01/2002]	  0.461
[05:29:32.516 02/01/2002]	  0.461
[05:29:32.523 02/01/2002]	  0.461
[05:29:32.531 02/01/2002]	  0.461
[05:29:32.539 02/01/2002]	  0.461
[05:29:32.547 02/01/2002]	  0.461
[05:29:32.555 02/01/2002]	  0.461
[05:29:32.563 02/01/2002]	  0.461
[05:29:32.570 02/01/2002]	  0.461
[05:29:32.578 02/01/2002]	  0.461
[05:29:32.586 02/01/2002]	  0.461
[05:29:32.594 02/01/2002]	  0.461
[05:29:32.602 02/01/2002]	  0.461
[05:29:32.609 02/01/2002]	  0.461
[05:29:32.617 02/01/2002]	  0.461
[05:29:32.625 02/01/2002]	  0.152
[05:29:32.633 02/01/2002]	  0.152
[05:29:32.641 02/01/2002]	  0.152
[05:29:32.648 02/01/2002]	  0.152
[05:29:32.656 02/01/2002]	  0.152
[05:29:32.664 02/01/2002]	  0.152
[05:29:32.672 02/01/2002]	  0.152
[05:29:32.680 02/01/2002]	  0.152
[05:29:32.688 02/01/2002]	  0.152
[05:29:32.695 02/01/2002]	  0.152
[05:29:32.703 02/01/2002]	  0.152
[05:29:32.711 02/01/2002]	  0.152
[05:29:32.719 02/01/2002]	  0.152
[05:29:32.727 02/01/2002]	  0.152
[05:29:32.734 02/01/2002]	  0.152
[05:29:32.742 02/01/2002]	  0.152
[05:29:32.750 02/01/2002]	 -0.785
[05:29:32.758 02/01/2002]	 -0.785
[05:29:32.766 02/01/2002]	 -0.785
[05:29:32.773 02/01/2002]	 -0.785
[05:29:32.781 02/01/2002]	 -0.785
[05:29:32.789 02/01/2002]	 -0.785
[05:29:32.797 02/01/2002]	 -0.785
[05:29:32.805 02/01/2002]	 -0.785
[05:29:32.813 02/01/2002]	 -0.785
[05:29:32.820 02/01/2002]	 -0.785
[05:29:32.828 02/01/2002]	 -0.785
[05:29:32.836 02/01/2002]	 -0.785
[05:29:32.844 02/01/2002]	 -0.785
[05:29:32.852 02/01/2002]	 -0.785
[05:29:32.859 02/01/2002]	 -0.785
[05:29:32.867 02/01/2002]	 -0.785
[05:29:32.875 02/01/2002]	 -1.399
[05:29:32.883 02/01/2002]	 -1.399
[05:29:32.891 02/01/2002]	 -1.399
[05:29:32.898 02/01/2002]	 -1.399
[05:29:32.906 02/01/2002]	 -1.399
[05:29:32.914 02/01/2002]	 -1.399
[05:29:32.922 02/01/2002]	 -1.399
[05:29:32.930 02/01/2002]	 -1.399
[05:29:32.938 02/01/2002]	 -1.399
[05:29:32.945 02/01/2002]	 -1.399
[05:29:32.953 02/01/2002]	 -1.399
[05:29:32.961 02/01/2002]	 -1.399
[05:29:32.969 02/01/2002]	 -1.399
[05:29:32.977 02/01/2002]	 -1.399
[05:29:32.984 02/01/2002]	 -1.399
[05:29:32.992 02/01/2002]	 -1.399
[05:29:33.000 02/01/2002]	 -1.567
[05:29:33.008 02/01/2002]	 -1.567
[05:29:33.016 02/01/2002]	 -1.567
[05:29:33.023 02/01/2002]	 -1.567
[05:29:33.031 02/01/2002]	 -1.567
[05:29:33.039 02/01/2002]	 -1.567
[05:29:33.047 02/01/2002]	 -1.567
[05:29:33.055 02/01/2002]	 -1.567
[05:29:33.063 02/01/2002]	 -1.567
[05:29:33.070 02/01/2002]	 -1.567
